STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT211,Klagenfurt-Villach,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,83.6262640513214,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT314,Steyr-Kirchdorf,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.5311938807377,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT221,Graz,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.1945004377759,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT121,Mostviertel-Eisenwurzen,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,83.7242679106108,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT123,Sankt Pölten,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,83.493293446025,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT323,Salzburg und Umgebung,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.2946991035533,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT333,Osttirol,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.4982043876566,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT321,Lungau,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.2086060320149,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT222,Liezen,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.0225316545563,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT335,Tiroler Unterland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.6487951395527,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT332,Innsbruck,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,84.8112386880909,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT225,West- und Südsteiermark,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,83.7655797107675,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT127,Wiener Umland/Südteil,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,83.7793307944687,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT124,Waldviertel,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,83.8938486870336,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,F,Female,Y,Years,2022,,85.2194056099462,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT314,Steyr-Kirchdorf,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,1934,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT335,Tiroler Unterland,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2309,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT334,Tiroler Oberland,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,811,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT123,Sankt Pölten,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2156,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT122,Niederösterreich-Süd,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2661,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT226,Westliche Obersteiermark,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,933,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT313,Mühlviertel,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,1233,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT342,Rheintal-Bodenseegebiet,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,3323,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT331,Außerfern,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,286,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT315,Traunviertel,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2372,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT224,Oststeiermark,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,1907,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT225,West- und Südsteiermark,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,1066,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT323,Salzburg und Umgebung,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,4926,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT322,Pinzgau-Pongau,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,1765,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT332,Innsbruck,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,5100,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT211,Klagenfurt-Villach,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,3366,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT127,Wiener Umland/Südteil,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2056,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,807,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT341,Bludenz-Bregenzer Wald,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,590,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT311,Innviertel,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2776,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT130,Vienna,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,20775,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT221,Graz,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,6823,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT312,Linz-Wels,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,8870,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT222,Liezen,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,505,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT111,Mittelburgenland,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,319,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT124,Waldviertel,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,2810,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2021,,6555,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,6475,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,4272,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,7962,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,1731,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,6403,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,1298,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,13266,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,3269,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2020,,2746,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,2695,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,3206,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,13029,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,1274,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,6302,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,1705,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,7899,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,4415,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,DOC,Active physicians,_T,Total,_T,Total,PS,Persons,2019,,6462,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,9542,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,17764,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,4156,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,17797,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,13952,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,7172,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,21355,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,2822,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,6363,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2020,,5981,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT124,Waldviertel,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,2984,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT111,Mittelburgenland,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,383,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT222,Liezen,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,535,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT312,Linz-Wels,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,9157,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT221,Graz,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,7075,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT130,Vienna,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,21292,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT311,Innviertel,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,2953,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT341,Bludenz-Bregenzer Wald,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,846,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,1108,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT127,Wiener Umland/Südteil,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,2416,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT211,Klagenfurt-Villach,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,3936,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT332,Innsbruck,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,5271,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT322,Pinzgau-Pongau,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,1854,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT323,Salzburg und Umgebung,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,5088,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT225,West- und Südsteiermark,_Z,Not applicable,NURSES_P,Practising nurses,_T,Total,_T,Total,PS,Persons,2021,,1349,,AUT,Austria,A,Normal value,0,Units,0,Zero
